"CWNS_ID","FACILITY_ID","STATE_CODE","FLOW_TYPE","CURRENT_DESIGN_FLOW","FUTURE_DESIGN_FLOW"
"06005001001",1175523,"CA","Wet Weather Peak",,
"06005001001",1175523,"CA","Total Flow",2.45,2.45
"06005063001",1175584,"CA","Municipal Flow",0.332,0.332
"06005063001",1175584,"CA","Industrial Flow",,
"06005063001",1175584,"CA","Infiltration Flow",,
"06005063001",1175584,"CA","Wet Weather Peak",,
"06005063001",1175584,"CA","Total Flow",0.332,0.332
"06009016001",1176048,"CA","Municipal Flow",0.45,0.45
"06009016001",1176048,"CA","Industrial Flow",,
"06009016001",1176048,"CA","Infiltration Flow",,
"06009016001",1176048,"CA","Wet Weather Peak",1.35,1.8
"06009016001",1176048,"CA","Total Flow",0.45,0.45
"06001056001",3477690,"CA","Municipal Flow",0.132,0.132
"06001056001",3477690,"CA","Industrial Flow",,
"06001056001",3477690,"CA","Infiltration Flow",,
"06001056001",3477690,"CA","Wet Weather Peak",,
"06001056001",3477690,"CA","Total Flow",0.132,0.132
"06000000117",3608103,"CA","Municipal Flow",,
"06000000117",3608103,"CA","Industrial Flow",,
"06000000117",3608103,"CA","Infiltration Flow",,
"06000000117",3608103,"CA","Total Flow",18.75,18.75
"06000000117",3608103,"CA","Wet Weather Peak",,
"06000000181",3609275,"CA","Municipal Flow",4,4
"06000000181",3609275,"CA","Industrial Flow",,
"06000000181",3609275,"CA","Infiltration Flow",,
"06000000181",3609275,"CA","Total Flow",4,4
"06000000181",3609275,"CA","Wet Weather Peak",,
"06000000099",3607878,"CA","Municipal Flow",,
"06000000099",3607878,"CA","Industrial Flow",,
"06000000099",3607878,"CA","Infiltration Flow",,
"06000000099",3607878,"CA","Total Flow",2.35,2.35
"06000000099",3607878,"CA","Wet Weather Peak",,
"06000000122",3608176,"CA","Municipal Flow",,
"06000000122",3608176,"CA","Industrial Flow",,
"06000000122",3608176,"CA","Infiltration Flow",,
"06000000122",3608176,"CA","Total Flow",0.5,0.8
"06000000122",3608176,"CA","Wet Weather Peak",,
"06000000195",3609479,"CA","Municipal Flow",,
"06000000195",3609479,"CA","Industrial Flow",,
"06000000195",3609479,"CA","Infiltration Flow",,
"06000000195",3609479,"CA","Total Flow",0,4
"06000000195",3609479,"CA","Wet Weather Peak",,
"06003046001",1175414,"CA","Municipal Flow",0.083,0.083
"06003046001",1175414,"CA","Industrial Flow",,
"06003046001",1175414,"CA","Infiltration Flow",,
"06003046001",1175414,"CA","Wet Weather Peak",,
"06003046001",1175414,"CA","Total Flow",0.083,0.083
"06005246001",1175732,"CA","Municipal Flow",,
"06005246001",1175732,"CA","Industrial Flow",,
"06005246001",1175732,"CA","Infiltration Flow",,
"06005246001",1175732,"CA","Wet Weather Peak",3.33,3.33
"06005246001",1175732,"CA","Total Flow",1.75,1.75
"06009025001",1176057,"CA","Municipal Flow",0.05,0.05
"06009025001",1176057,"CA","Industrial Flow",,
"06009025001",1176057,"CA","Infiltration Flow",,
"06009025001",1176057,"CA","Wet Weather Peak",,
"06009025001",1176057,"CA","Total Flow",0.05,0.05
"06000000082",3607552,"CA","Municipal Flow",,
"06000000082",3607552,"CA","Industrial Flow",,
"06000000082",3607552,"CA","Infiltration Flow",,
"06000000082",3607552,"CA","Total Flow",15,15
"06000000082",3607552,"CA","Wet Weather Peak",,
"06000000081",3607551,"CA","Municipal Flow",,
"06000000081",3607551,"CA","Industrial Flow",,
"06000000081",3607551,"CA","Infiltration Flow",,
"06000000081",3607551,"CA","Total Flow",5,5
"06000000081",3607551,"CA","Wet Weather Peak",,
"06005227001",1238820,"CA","Municipal Flow",,
"06005227001",1238820,"CA","Industrial Flow",,
"06005227001",1238820,"CA","Infiltration Flow",,
"06005227001",1238820,"CA","Wet Weather Peak",,
"06005227001",1238820,"CA","Total Flow",18,27.7
"06000000083",3607553,"CA","Municipal Flow",,
"06000000083",3607553,"CA","Industrial Flow",,
"06000000083",3607553,"CA","Infiltration Flow",,
"06000000083",3607553,"CA","Total Flow",9.9,9.9
"06000000083",3607553,"CA","Wet Weather Peak",,
"06000000123",3608282,"CA","Municipal Flow",,
"06000000123",3608282,"CA","Industrial Flow",,
"06000000123",3608282,"CA","Infiltration Flow",,
"06000000123",3608282,"CA","Total Flow",1,1
"06000000123",3608282,"CA","Wet Weather Peak",,
"06000000124",3608283,"CA","Municipal Flow",,
"06000000124",3608283,"CA","Industrial Flow",,
"06000000124",3608283,"CA","Infiltration Flow",,
"06000000124",3608283,"CA","Total Flow",5,5
"06000000124",3608283,"CA","Wet Weather Peak",,
"06000000132",3608439,"CA","Municipal Flow",,
"06000000132",3608439,"CA","Industrial Flow",,
"06000000132",3608439,"CA","Infiltration Flow",,
"06000000132",3608439,"CA","Total Flow",0,0.15
"06000000132",3608439,"CA","Wet Weather Peak",,
"06000000137",3608581,"CA","Municipal Flow",,
"06000000137",3608581,"CA","Industrial Flow",,
"06000000137",3608581,"CA","Infiltration Flow",,
"06000000137",3608581,"CA","Total Flow",3.6,3.6
"06000000137",3608581,"CA","Wet Weather Peak",,
"06003021001",1175388,"CA","Total Flow",9.8,9.8
"06005031001",1175553,"CA","Municipal Flow",3,3
"06005031001",1175553,"CA","Industrial Flow",,
"06005031001",1175553,"CA","Infiltration Flow",,
"06005031001",1175553,"CA","Wet Weather Peak",,
"06005031001",1175553,"CA","Total Flow",3,3
"06007007001",1175913,"CA","Municipal Flow",,
"06007007001",1175913,"CA","Industrial Flow",,
"06007007001",1175913,"CA","Infiltration Flow",,
"06007007001",1175913,"CA","Wet Weather Peak",,
"06007007001",1175913,"CA","Total Flow",1.73,1.73
"06009020001",1176052,"CA","Municipal Flow",0.4,0.4
"06009020001",1176052,"CA","Industrial Flow",,
"06009020001",1176052,"CA","Infiltration Flow",,
"06009020001",1176052,"CA","Wet Weather Peak",1.35,1.35
"06009020001",1176052,"CA","Total Flow",0.4,0.4
"06005082001",1238818,"CA","Municipal Flow",0.58,0.58
"06005082001",1238818,"CA","Industrial Flow",,
"06005082001",1238818,"CA","Infiltration Flow",,
"06005082001",1238818,"CA","Wet Weather Peak",,
"06005082001",1238818,"CA","Total Flow",0.58,0.58
"06000000140",3608711,"CA","Municipal Flow",,
"06000000140",3608711,"CA","Industrial Flow",,
"06000000140",3608711,"CA","Infiltration Flow",,
"06000000140",3608711,"CA","Total Flow",1.6,3.5
"06000000140",3608711,"CA","Wet Weather Peak",,
"06000000065",3606861,"CA","Municipal Flow",,
"06000000065",3606861,"CA","Industrial Flow",,
"06000000065",3606861,"CA","Infiltration Flow",,
"06000000065",3606861,"CA","Total Flow",14.9,20
"06000000065",3606861,"CA","Wet Weather Peak",,
"06009074002",3334975,"CA","Municipal Flow",,
"06009074002",3334975,"CA","Industrial Flow",,
"06009074002",3334975,"CA","Infiltration Flow",,
"06009074002",3334975,"CA","Total Flow",9,17.8
"06009074002",3334975,"CA","Wet Weather Peak",,
"06000000102",3607908,"CA","Municipal Flow",,
"06000000102",3607908,"CA","Industrial Flow",,
"06000000102",3607908,"CA","Infiltration Flow",,
"06000000102",3607908,"CA","Total Flow",0,32.8
"06000000102",3607908,"CA","Wet Weather Peak",,
"06001050001",1175216,"CA","Municipal Flow",0.04,0.04
"06001050001",1175216,"CA","Industrial Flow",,
"06001050001",1175216,"CA","Infiltration Flow",,
"06001050001",1175216,"CA","Wet Weather Peak",,
"06001050001",1175216,"CA","Total Flow",0.04,0.04
"06003004001",1175375,"CA","Municipal Flow",5.1,5.1
"06003004001",1175375,"CA","Industrial Flow",,
"06003004001",1175375,"CA","Infiltration Flow",,
"06003004001",1175375,"CA","Wet Weather Peak",22,22
"06003004001",1175375,"CA","Total Flow",5.1,5.1
"06003021001",1175388,"CA","Municipal Flow",,
"06003021001",1175388,"CA","Industrial Flow",,
"06003021001",1175388,"CA","Infiltration Flow",,
"06003021001",1175388,"CA","Wet Weather Peak",25.4,25.4
"06000000091",3607829,"CA","Municipal Flow",,
"06000000091",3607829,"CA","Industrial Flow",,
"06000000091",3607829,"CA","Infiltration Flow",,
"06000000091",3607829,"CA","Total Flow",7,7
"06000000091",3607829,"CA","Wet Weather Peak",20,20
"06000000073",3607081,"CA","Municipal Flow",,
"06000000073",3607081,"CA","Industrial Flow",,
"06000000073",3607081,"CA","Infiltration Flow",,
"06000000073",3607081,"CA","Total Flow",12,12
"06000000073",3607081,"CA","Wet Weather Peak",,
"06001004001",1175170,"CA","Municipal Flow",0.029,0.029
"06001004001",1175170,"CA","Industrial Flow",,
"06001004001",1175170,"CA","Infiltration Flow",,
"06001004001",1175170,"CA","Wet Weather Peak",,
"06001004001",1175170,"CA","Total Flow",0.029,0.029
"06002069001",1175329,"CA","Municipal Flow",,
"06002069001",1175329,"CA","Industrial Flow",,
"06002069001",1175329,"CA","Infiltration Flow",,
"06002069001",1175329,"CA","Wet Weather Peak",16,16
"06002069001",1175329,"CA","Total Flow",3,3
"06005053001",1175571,"CA","Municipal Flow",,
"06005053001",1175571,"CA","Industrial Flow",,
"06005053001",1175571,"CA","Infiltration Flow",,
"06005053001",1175571,"CA","Wet Weather Peak",,
"06005053001",1175571,"CA","Total Flow",68,68
"06005335001",1175774,"CA","Municipal Flow",0.08,0.08
"06005335001",1175774,"CA","Industrial Flow",,
"06005335001",1175774,"CA","Infiltration Flow",,
"06005335001",1175774,"CA","Wet Weather Peak",,
"06005335001",1175774,"CA","Total Flow",0.08,0.08
"06002090001",3521216,"CA","Municipal Flow",4.3,4.3
"06002090001",3521216,"CA","Industrial Flow",,
"06002090001",3521216,"CA","Infiltration Flow",,
"06002090001",3521216,"CA","Wet Weather Peak",,
"06002090001",3521216,"CA","Total Flow",4.3,4.3
"06005082021",3489196,"CA","Municipal Flow",0.189,0.189
"06005082021",3489196,"CA","Industrial Flow",,
"06005082021",3489196,"CA","Infiltration Flow",,
"06005082021",3489196,"CA","Wet Weather Peak",0.282,0.282
"06005082021",3489196,"CA","Total Flow",0.189,0.189
"06005244001",1175730,"CA","Municipal Flow",,
"06005244001",1175730,"CA","Industrial Flow",,
"06005244001",1175730,"CA","Infiltration Flow",,
"06005244001",1175730,"CA","Wet Weather Peak",,
"06005244001",1175730,"CA","Total Flow",3.5,3.8
"06007025001",1175933,"CA","Municipal Flow",,
"06007025001",1175933,"CA","Industrial Flow",,
"06007025001",1175933,"CA","Infiltration Flow",,
"06007025001",1175933,"CA","Wet Weather Peak",,
"06007025001",1175933,"CA","Total Flow",4.5,4.5
"06002041001",1175299,"CA","Municipal Flow",,
"06002041001",1175299,"CA","Industrial Flow",,
"06005019002",3478130,"CA","Municipal Flow",,
"06005019002",3478130,"CA","Industrial Flow",,
"06005019002",3478130,"CA","Infiltration Flow",,
"06005019002",3478130,"CA","Wet Weather Peak",,
"06005019002",3478130,"CA","Total Flow",1,6
"06003010001",1175379,"CA","Municipal Flow",17,17
"06003010001",1175379,"CA","Industrial Flow",0,0
"06003010001",1175379,"CA","Infiltration Flow",,
"06003010001",1175379,"CA","Wet Weather Peak",81,81
"06003010001",1175379,"CA","Total Flow",17,17
"06003081001",1175445,"CA","Municipal Flow",5,5
"06003081001",1175445,"CA","Industrial Flow",,
"06003081001",1175445,"CA","Infiltration Flow",,
"06003081001",1175445,"CA","Wet Weather Peak",,
"06003081001",1175445,"CA","Total Flow",5,5
"06004026001",1175512,"CA","Municipal Flow",16.1,16.1
"06004026001",1175512,"CA","Industrial Flow",,
"06004026001",1175512,"CA","Infiltration Flow",,
"06004026001",1175512,"CA","Wet Weather Peak",32,32
"06004026001",1175512,"CA","Total Flow",16.1,16.1
"06005205001",1175708,"CA","Municipal Flow",7.5,7.5
"06005205001",1175708,"CA","Industrial Flow",,
"06005205001",1175708,"CA","Infiltration Flow",,
"06005205001",1175708,"CA","Wet Weather Peak",,
"06005205001",1175708,"CA","Total Flow",7.5,7.5
"06008010005",3486593,"CA","Municipal Flow",,
"06008010005",3486593,"CA","Industrial Flow",,
"06008010005",3486593,"CA","Infiltration Flow",,
"06008010005",3486593,"CA","Wet Weather Peak",,
"06008010005",3486593,"CA","Total Flow",15,17.6
"06001008001",1175175,"CA","Municipal Flow",,
"06001008001",1175175,"CA","Industrial Flow",,
"06001008001",1175175,"CA","Infiltration Flow",,
"06001008001",1175175,"CA","Wet Weather Peak",,
"06001008001",1175175,"CA","Total Flow",0.55,0.55
"06001099001",1175246,"CA","Municipal Flow",0.9,0.9
"06001099001",1175246,"CA","Industrial Flow",,
"06001099001",1175246,"CA","Infiltration Flow",,
"06001099001",1175246,"CA","Wet Weather Peak",5,5
"06001099001",1175246,"CA","Total Flow",0.9,0.9
"06002029001",1175287,"CA","Municipal Flow",,
"06002029001",1175287,"CA","Industrial Flow",,
"06002029001",1175287,"CA","Infiltration Flow",,
"06002029001",1175287,"CA","Wet Weather Peak",,
"06002029001",1175287,"CA","Total Flow",18.5,23.7
"06002120001",1175354,"CA","Municipal Flow",4.06,4.06
"06002120001",1175354,"CA","Industrial Flow",,
"06002120001",1175354,"CA","Infiltration Flow",,
"06002120001",1175354,"CA","Wet Weather Peak",,
"06002120001",1175354,"CA","Total Flow",4.06,4.06
"06002121001",1175355,"CA","Municipal Flow",,
"06002121001",1175355,"CA","Industrial Flow",,
"06005227002",3520617,"CA","Municipal Flow",,
"06005227002",3520617,"CA","Industrial Flow",,
"06005227002",3520617,"CA","Infiltration Flow",,
"06005227002",3520617,"CA","Wet Weather Peak",,
"06005227002",3520617,"CA","Total Flow",12,18.5
"06005511003",3477617,"CA","Municipal Flow",0.004,0.004
"06005511003",3477617,"CA","Industrial Flow",,
"06005511003",3477617,"CA","Infiltration Flow",,
"06005511003",3477617,"CA","Wet Weather Peak",,
"06005511003",3477617,"CA","Total Flow",0.004,0.004
"06002032003",1175289,"CA","Municipal Flow",,
"06002032003",1175289,"CA","Industrial Flow",,
"06002032003",1175289,"CA","Infiltration Flow",,
"06002032003",1175289,"CA","Wet Weather Peak",,
"06002032003",1175289,"CA","Total Flow",85.4,100.3
"06001013001",1175183,"CA","Municipal Flow",0.121,0.121
"06001013001",1175183,"CA","Industrial Flow",,
"06001013001",1175183,"CA","Infiltration Flow",,
"06001013001",1175183,"CA","Wet Weather Peak",,
"06001013001",1175183,"CA","Total Flow",0.121,0.121
"06001045001",1175209,"CA","Municipal Flow",19.8,19.8
"06001045001",1175209,"CA","Industrial Flow",0.5,0.5
"06001045001",1175209,"CA","Infiltration Flow",1,1
"06001045001",1175209,"CA","Wet Weather Peak",90,90
"06001045001",1175209,"CA","Total Flow",21.3,21.3
"06005078001",1175596,"CA","Municipal Flow",22,22
"06005078001",1175596,"CA","Industrial Flow",,
"06005078001",1175596,"CA","Infiltration Flow",,
"06005078001",1175596,"CA","Wet Weather Peak",,
"06005078001",1175596,"CA","Total Flow",22,22
"06005300001",1175756,"CA","Municipal Flow",1,1
"06005300001",1175756,"CA","Industrial Flow",,
"06005300001",1175756,"CA","Infiltration Flow",,
"06005300001",1175756,"CA","Wet Weather Peak",,
"06005300001",1175756,"CA","Total Flow",1,1
"06006002001",1175855,"CA","Municipal Flow",2,2
"06006002001",1175855,"CA","Industrial Flow",,
"06006002001",1175855,"CA","Infiltration Flow",,
"06006002001",1175855,"CA","Wet Weather Peak",,4
"06006002001",1175855,"CA","Total Flow",2,2
"06008100001",1176031,"CA","Municipal Flow",6,6
"06008100001",1176031,"CA","Industrial Flow",,
"06008100001",1176031,"CA","Infiltration Flow",,
"06008100001",1176031,"CA","Wet Weather Peak",,
"06008100001",1176031,"CA","Total Flow",6,6
"06001001001",1175167,"CA","Municipal Flow",0.16,0.16
"06001001001",1175167,"CA","Industrial Flow",,
"06001001001",1175167,"CA","Infiltration Flow",,
"06001001001",1175167,"CA","Wet Weather Peak",,
"06001001001",1175167,"CA","Total Flow",0.16,0.16
"06002121001",1175355,"CA","Infiltration Flow",,
"06002121001",1175355,"CA","Wet Weather Peak",,
"06002121001",1175355,"CA","Total Flow",17,17
"06004010002",1175492,"CA","Municipal Flow",30,30
"06004010002",1175492,"CA","Industrial Flow",,
"06004010002",1175492,"CA","Infiltration Flow",,
"06004010002",1175492,"CA","Wet Weather Peak",,
"06004010002",1175492,"CA","Total Flow",30,30
"06005015001",1175537,"CA","Municipal Flow",4.2,4.2
"06005015001",1175537,"CA","Industrial Flow",0.8,0.8
"06005015001",1175537,"CA","Infiltration Flow",,
"06005015001",1175537,"CA","Wet Weather Peak",,
"06005015001",1175537,"CA","Total Flow",5,5
"06005039001",1175559,"CA","Municipal Flow",0.85,0.85
"06005039001",1175559,"CA","Industrial Flow",0.15,0.15
"06005039001",1175559,"CA","Infiltration Flow",,
"06005039001",1175559,"CA","Wet Weather Peak",,
"06005039001",1175559,"CA","Total Flow",1,1
"06005160001",1175678,"CA","Municipal Flow",0.28,0.28
"06005160001",1175678,"CA","Industrial Flow",,
"06005160001",1175678,"CA","Infiltration Flow",,
"06005160001",1175678,"CA","Wet Weather Peak",,
"06005160001",1175678,"CA","Total Flow",0.28,0.28
"06005184001",1175693,"CA","Municipal Flow",,
"06005184001",1175693,"CA","Industrial Flow",,
"06005184001",1175693,"CA","Infiltration Flow",,
"06005184001",1175693,"CA","Wet Weather Peak",,
"06005184001",1175693,"CA","Total Flow",15,15
"06005682001",1175846,"CA","Municipal Flow",0.026,0.026
"06005682001",1175846,"CA","Industrial Flow",,
"06005682001",1175846,"CA","Infiltration Flow",,
"06005682001",1175846,"CA","Wet Weather Peak",,
"06005682001",1175846,"CA","Total Flow",0.026,0.026
"06002039001",1175297,"CA","Municipal Flow",,
"06002039001",1175297,"CA","Industrial Flow",,
"06002039001",1175297,"CA","Infiltration Flow",,
"06002039001",1175297,"CA","Wet Weather Peak",9,10.4
"06002039001",1175297,"CA","Total Flow",3,3.5
"06005098001",1175618,"CA","Municipal Flow",8.8,10
"06005098001",1175618,"CA","Industrial Flow",,
"06005098001",1175618,"CA","Infiltration Flow",,
"06005098001",1175618,"CA","Wet Weather Peak",,
"06005098001",1175618,"CA","Total Flow",8.8,10
"06005316001",1175765,"CA","Municipal Flow",0.3,0.3
"06005316001",1175765,"CA","Industrial Flow",,
"06005316001",1175765,"CA","Infiltration Flow",,
"06005316001",1175765,"CA","Wet Weather Peak",,
"06005316001",1175765,"CA","Total Flow",0.3,0.3
"06001054001",1175220,"CA","Municipal Flow",0.227,0.227
"06001054001",1175220,"CA","Industrial Flow",,
"06001054001",1175220,"CA","Infiltration Flow",,
"06001054001",1175220,"CA","Wet Weather Peak",0.99,0.99
"06001054001",1175220,"CA","Total Flow",0.227,0.227
"06002021001",1175279,"CA","Municipal Flow",0.033,0.033
"06002021001",1175279,"CA","Industrial Flow",,
"06002021001",1175279,"CA","Infiltration Flow",,
"06002021001",1175279,"CA","Wet Weather Peak",,
"06002021001",1175279,"CA","Total Flow",0.033,0.033
"06005162001",1175680,"CA","Municipal Flow",0.4,0.4
"06005162001",1175680,"CA","Industrial Flow",,
"06005162001",1175680,"CA","Infiltration Flow",,
"06005162001",1175680,"CA","Wet Weather Peak",,
"06005162001",1175680,"CA","Total Flow",0.4,0.4
"06008010001",1175959,"CA","Municipal Flow",,
"06008010001",1175959,"CA","Industrial Flow",,
"06008010001",1175959,"CA","Infiltration Flow",,
"06008010001",1175959,"CA","Wet Weather Peak",,
"06008010001",1175959,"CA","Total Flow",44,51.5
"06009041001",1176079,"CA","Municipal Flow",,
"06009041001",1176079,"CA","Industrial Flow",,
"06009041001",1176079,"CA","Infiltration Flow",,
"06009041001",1176079,"CA","Wet Weather Peak",,
"06009041001",1176079,"CA","Total Flow",5.5,6
"06005284001",1175750,"CA","Municipal Flow",1.34,1.34
"06005284001",1175750,"CA","Industrial Flow",,
"06005284001",1175750,"CA","Infiltration Flow",,
"06005284001",1175750,"CA","Wet Weather Peak",,
"06005284001",1175750,"CA","Total Flow",1.34,1.34
"06005654001",1175840,"CA","Municipal Flow",0.41,0.41
"06005654001",1175840,"CA","Industrial Flow",,
"06005654001",1175840,"CA","Infiltration Flow",,
"06005654001",1175840,"CA","Wet Weather Peak",,
"06005654001",1175840,"CA","Total Flow",0.41,0.41
"06008022002",1175977,"CA","Municipal Flow",,
"06008022002",1175977,"CA","Industrial Flow",,
"06008022002",1175977,"CA","Infiltration Flow",,
"06008022002",1175977,"CA","Wet Weather Peak",,
"06008022002",1175977,"CA","Total Flow",150,155
"06005014001",1175536,"CA","Municipal Flow",0.025,0.025
"06005014001",1175536,"CA","Industrial Flow",,
"06005014001",1175536,"CA","Infiltration Flow",,
"06005014001",1175536,"CA","Wet Weather Peak",,
"06005014001",1175536,"CA","Total Flow",0.025,0.025
"06005200001",1175704,"CA","Municipal Flow",0.64,0.64
"06005200001",1175704,"CA","Industrial Flow",,
"06005200001",1175704,"CA","Infiltration Flow",,
"06005200001",1175704,"CA","Wet Weather Peak",,
"06005200001",1175704,"CA","Total Flow",0.64,0.64
"06005366001",1175793,"CA","Municipal Flow",0.14,0.14
"06005366001",1175793,"CA","Industrial Flow",,
"06005366001",1175793,"CA","Infiltration Flow",,
"06005366001",1175793,"CA","Wet Weather Peak",0.8,0.8
"06005366001",1175793,"CA","Total Flow",0.14,0.14
"06006049001",1175898,"CA","Municipal Flow",0.36,0.36
"06006049001",1175898,"CA","Industrial Flow",,
"06006049001",1175898,"CA","Infiltration Flow",,
"06006049001",1175898,"CA","Wet Weather Peak",,
"06006049001",1175898,"CA","Total Flow",0.36,0.36
"06000000305",3612766,"CA","Municipal Flow",8.4,8.4
"06000000305",3612766,"CA","Industrial Flow",,
"06000000305",3612766,"CA","Infiltration Flow",,
"06000000305",3612766,"CA","Total Flow",8.4,8.4
"06000000305",3612766,"CA","Wet Weather Peak",,
"06000000307",3612790,"CA","Municipal Flow",,
"06000000307",3612790,"CA","Industrial Flow",,
"06000000307",3612790,"CA","Infiltration Flow",,
"06000000307",3612790,"CA","Total Flow",9.5,9.5
"06000000307",3612790,"CA","Wet Weather Peak",,
"06000000311",3613059,"CA","Municipal Flow",,
"06000000311",3613059,"CA","Industrial Flow",,
"06000000311",3613059,"CA","Infiltration Flow",,
"06000000311",3613059,"CA","Total Flow",0,4.2
"06000000311",3613059,"CA","Wet Weather Peak",,
"06008086001",3380875,"CA","Municipal Flow",,
"06008086001",3380875,"CA","Industrial Flow",,
"06008086001",3380875,"CA","Infiltration Flow",,
"06008086001",3380875,"CA","Wet Weather Peak",,
"06008086001",3380875,"CA","Total Flow",1.58,1.58
"06008010004",3486590,"CA","Municipal Flow",,
"06008010004",3486590,"CA","Industrial Flow",,
"06008010004",3486590,"CA","Infiltration Flow",,
"06008010004",3486590,"CA","Wet Weather Peak",,
"06008010004",3486590,"CA","Total Flow",14,16.3
"06005285001",1238823,"CA","Municipal Flow",0.43,0.43
"06005285001",1238823,"CA","Industrial Flow",,
"06005285001",1238823,"CA","Infiltration Flow",,
"06005285001",1238823,"CA","Wet Weather Peak",1.33,1.33
"06005285001",1238823,"CA","Total Flow",0.43,0.43
"06002032005",443709,"CA","Municipal Flow",,
"06002032005",443709,"CA","Industrial Flow",,
"06002032005",443709,"CA","Infiltration Flow",,
"06002032005",443709,"CA","Wet Weather Peak",,
"06002032005",443709,"CA","Total Flow",43,50.3
"06000000310",3612940,"CA","Municipal Flow",0.06,0.06
"06000000310",3612940,"CA","Industrial Flow",,
"06000000310",3612940,"CA","Infiltration Flow",,
"06000000310",3612940,"CA","Total Flow",0.06,0.06
"06000000310",3612940,"CA","Wet Weather Peak",,
"06003054002",1175423,"CA","Municipal Flow",0.01,0.01
"06003054002",1175423,"CA","Industrial Flow",,
"06003054002",1175423,"CA","Infiltration Flow",,
"06003054002",1175423,"CA","Wet Weather Peak",,
"06003054002",1175423,"CA","Total Flow",0.01,0.01
"06004009010",1175486,"CA","Municipal Flow",,
"06004009010",1175486,"CA","Industrial Flow",,
"06004009010",1175486,"CA","Infiltration Flow",,
"06004009010",1175486,"CA","Wet Weather Peak",37.5,58.5
"06004009010",1175486,"CA","Total Flow",12,15
"06005049001",1175569,"CA","Municipal Flow",0.5,0.5
"06005049001",1175569,"CA","Industrial Flow",,
"06005049001",1175569,"CA","Infiltration Flow",,
"06005049001",1175569,"CA","Wet Weather Peak",,
"06005049001",1175569,"CA","Total Flow",0.5,0.5
"06005124001",1175655,"CA","Municipal Flow",0.35,0.35
"06005124001",1175655,"CA","Industrial Flow",,
"06005124001",1175655,"CA","Infiltration Flow",,
"06005124001",1175655,"CA","Wet Weather Peak",,
"06005124001",1175655,"CA","Total Flow",0.35,0.35
"06001007001",1175174,"CA","Municipal Flow",0.18,0.18
"06001007001",1175174,"CA","Industrial Flow",,
"06001007001",1175174,"CA","Infiltration Flow",,
"06001007001",1175174,"CA","Wet Weather Peak",,
"06001007001",1175174,"CA","Total Flow",0.18,0.18
"06000000295",3612367,"CA","Municipal Flow",,
"06000000295",3612367,"CA","Industrial Flow",,
"06000000295",3612367,"CA","Infiltration Flow",,
"06000000295",3612367,"CA","Total Flow",1.7,1.7
"06000000295",3612367,"CA","Wet Weather Peak",,
"06005328001",1175772,"CA","Municipal Flow",0.5,0.5
"06005328001",1175772,"CA","Industrial Flow",,
"06005328001",1175772,"CA","Infiltration Flow",,
"06005328001",1175772,"CA","Wet Weather Peak",,
"06005328001",1175772,"CA","Total Flow",0.5,0.5
"06005368001",1175795,"CA","Municipal Flow",2.5,4.8
"06005368001",1175795,"CA","Industrial Flow",,
"06005368001",1175795,"CA","Infiltration Flow",,
"06005368001",1175795,"CA","Wet Weather Peak",,
"06005368001",1175795,"CA","Total Flow",2.5,4.8
"06008006001",1175950,"CA","Municipal Flow",,
"06008006001",1175950,"CA","Industrial Flow",,
"06008006001",1175950,"CA","Infiltration Flow",,
"06008006001",1175950,"CA","Wet Weather Peak",,
"06008006001",1175950,"CA","Total Flow",20,34.4
"06001016001",1175185,"CA","Municipal Flow",0.046,0.046
"06001016001",1175185,"CA","Industrial Flow",,
"06001016001",1175185,"CA","Infiltration Flow",,
"06001016001",1175185,"CA","Wet Weather Peak",,
"06001016001",1175185,"CA","Total Flow",0.046,0.046
"06001047001",1175213,"CA","Municipal Flow",2.3,2.3
"06001047001",1175213,"CA","Industrial Flow",,
"06001047001",1175213,"CA","Infiltration Flow",,
"06001047001",1175213,"CA","Wet Weather Peak",5.9,5.9
"06001047001",1175213,"CA","Total Flow",2.3,2.3
"06002040001",1175298,"CA","Municipal Flow",10.3,10.3
"06002040001",1175298,"CA","Industrial Flow",0,
"06002040001",1175298,"CA","Infiltration Flow",,
"06002040001",1175298,"CA","Wet Weather Peak",25,25
"06002040001",1175298,"CA","Total Flow",10.3,10.3
"06004009008",1175484,"CA","Municipal Flow",,
"06004009008",1175484,"CA","Industrial Flow",,
"06004009008",1175484,"CA","Infiltration Flow",,
"06004009008",1175484,"CA","Wet Weather Peak",38.3,47.3
"06004009008",1175484,"CA","Total Flow",21.6,21.6
"06004020001",1175507,"CA","Municipal Flow",0.5,0.5
"06004020001",1175507,"CA","Industrial Flow",,
"06004020001",1175507,"CA","Infiltration Flow",,
"06004020001",1175507,"CA","Wet Weather Peak",0.91,1.75
"06004020001",1175507,"CA","Total Flow",0.5,0.5
"06005051001",1175570,"CA","Municipal Flow",0.4,0.4
"06005051001",1175570,"CA","Industrial Flow",,
"06005051001",1175570,"CA","Infiltration Flow",,
"06005051001",1175570,"CA","Wet Weather Peak",,
"06005051001",1175570,"CA","Total Flow",0.4,0.4
"06005056001",1175575,"CA","Municipal Flow",0.6,0.6
"06005056001",1175575,"CA","Industrial Flow",,
"06005056001",1175575,"CA","Infiltration Flow",,
"06005056001",1175575,"CA","Wet Weather Peak",,
"06005056001",1175575,"CA","Total Flow",0.6,0.6
"06006013001",1175866,"CA","Municipal Flow",2.3,2.3
"06006013001",1175866,"CA","Industrial Flow",,
