"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"06005125001",1175656,"CA","Evaporation",100,100,""
"06005126001",1175657,"CA","Evaporation",100,100,""
"06005238001",1175725,"CA","Reuse: Irrigation",100,100,""
"06005271001",1175746,"CA","Evaporation",100,100,""
"06005306001",1175758,"CA","Evaporation",50,50,""
"06005306001",1175758,"CA","Reuse: Irrigation",50,50,""
"06005311001",1175762,"CA","Reuse: Environmental restoration and groundwater discharge",100,100,""
"06009036001",1176075,"CA","Outfall To Surface Waters",51,51,""
"06009036001",1176075,"CA","Reuse: Landscape-related irrigation",49,49,""
"06009053001",1176088,"CA","Evaporation",100,100,""
"06003048001",1175416,"CA","Discharge To Another Facility",100,100,"06003017001"
"06008021001",1175975,"CA","Discharge To Another Facility",100,100,"06008010003"
"06009004001",1176034,"CA","Ocean Discharge",100,100,""
"06005649001",1175839,"CA","Discharge To Another Facility",70,70,"06005227001"
"06009016001",1176048,"CA","Reuse: Landscape-related irrigation",100,100,""
"06001064001",1175223,"CA","Evaporation",100,100,""
"06002019001",1175278,"CA","Discharge To Another Facility",100,100,"06002041001"
"06003014001",1175382,"CA","Ocean Discharge",100,100,""
"06005082002",1175599,"CA","Reuse: Agricultural-related and livestock watering",100,100,""
"06005241001",1175728,"CA","Evaporation",100,100,""
"06005249001",1175733,"CA","Outfall To Surface Waters",58,58,""
"06005249001",1175733,"CA","Reuse: Irrigation",42,42,""
"06009038001",1176076,"CA","Reuse: Agricultural-related and livestock watering",25,25,""
"06002043001",1175301,"CA","Outfall To Surface Waters",100,100,""
"06003066001",1175434,"CA","Discharge To Another Facility",100,100,"06003012001"
"06005178001",1175688,"CA","Evaporation",100,100,""
"06007069001",1175944,"CA","Evaporation",100,100,""
"06008012001",1175963,"CA","Outfall To Surface Waters",45,45,""
"06008012001",1175963,"CA","Reuse: Irrigation",55,55,""
"06001096001",1175243,"CA","Evaporation",100,100,""
"06002042001",1175300,"CA","Ocean Discharge",100,100,""
"06002044001",1175302,"CA","Discharge To Another Facility",100,100,"06002044004"
"06002091001",1175343,"CA","Discharge To Another Facility",100,100,"06002125001"
"06005045001",1175565,"CA","Outfall To Surface Waters",90,90,""
"06005045001",1175565,"CA","Reuse: Irrigation",10,10,""
"06005054001",1175573,"CA","Outfall To Surface Waters",100,100,""
"06005322001",1175769,"CA","Reuse: Irrigation",100,100,""
"06002118001",1175353,"CA","Outfall To Surface Waters",22,0,""
"06003076001",1175443,"CA","Discharge To Another Facility",100,100,"06003060001"
"06004006001",1175461,"CA","Outfall To Surface Waters",95,75,""
"06004027001",1175513,"CA","Ocean Discharge",65,65,""
"06005086001",1175607,"CA","Evaporation",80,80,""
"06005086001",1175607,"CA","Reuse: Irrigation",20,20,""
"06005253001",1175738,"CA","Outfall To Surface Waters",100,100,""
"06005668001",1175843,"CA","Discharge To Another Facility",100,100,"06005187001"
"06006041001",1175894,"CA","Evaporation",100,100,""
"06001055001",1175221,"CA","Ocean Discharge",70,70,""
"06001055001",1175221,"CA","Reuse: Irrigation",30,30,""
"06002010001",1175271,"CA","Discharge To Another Facility",100,100,"06002041001"
"06002125001",1175358,"CA","Ocean Discharge",100,100,""
"06004010001",1175491,"CA","Ocean Discharge",100,0,""
"06005109001",1175641,"CA","Reuse: Landscape-related irrigation",100,100,""
"06005139001",1175660,"CA","Discharge To Another Facility",100,100,"06005227001"
"06005169001",1175684,"CA","Evaporation",100,100,""
"06008011001",1175962,"CA","Discharge To Another Facility",100,100,"06008010003"
"06003033001",3486842,"CA","Outfall To Surface Waters",70,70,""
"06003033001",3486842,"CA","Evaporation",30,30,""
"06001069001",1175228,"CA","Outfall To Surface Waters",100,100,""
"06003037001",1175402,"CA","Ocean Discharge",90,90,""
"06005113001",1175644,"CA","Evaporation",100,100,""
"06005114001",1175645,"CA","Reuse: Irrigation",90,90,""
"06006004001",1175857,"CA","Reuse: Irrigation",58,58,""
"06002030001",1238810,"CA","Outfall To Surface Waters",100,100,""
"06008086001",3380875,"CA","Outfall To Surface Waters",50,50,""
"06007023001",1175931,"CA","Outfall To Surface Waters",100,100,""
"06008007001",1175956,"CA","Reuse: Irrigation",90,90,""
"06008016002",1175968,"CA","Discharge To Another Facility",100,100,"06008016003"
"06008052001",1176004,"CA","Outfall To Surface Waters",97,97,""
"06009009001",1176040,"CA","Discharge To Another Facility",100,100,"06009011001"
"06009077001",1176096,"CA","Discharge To Another Facility",75,75,"06000000073"
"06006001004",3483670,"CA","Discharge To Another Facility",100,100,"06006009001"
"06005000002",3514618,"CA","Discharge To Another Facility",100,100,"06005009001"
"06008017001",1175970,"CA","Discharge To Another Facility",100,100,"06008024001"
"06009013001",1176044,"CA","Discharge To Another Facility",100,100,"06009031001"
"06001049001",1175215,"CA","Ocean Discharge",58,58,""
"06001049001",1175215,"CA","Reuse: Irrigation",42,42,""
"06002092001",1175344,"CA","Reuse: Irrigation",100,100,""
"06002152001",1175364,"CA","Discharge To Another Facility",100,100,"06002015001"
"06004009005",1175481,"CA","Outfall To Surface Waters",60,60,""
"06004009005",1175481,"CA","Reuse: Industrial",20,20,""
"06004009005",1175481,"CA","Reuse: Irrigation",20,20,""
"06005068001",1175588,"CA","Evaporation",100,80,""
"06005122002",1175653,"CA","Discharge To Another Facility",100,100,"06005009001"
"06007021001",1175929,"CA","Evaporation",100,100,""
"06005000001",3514617,"CA","Discharge To Another Facility",100,100,"06005009001"
"06008020003",3518636,"CA","Reuse: Irrigation",100,100,""
"06004012500",3531736,"CA","Discharge To Another Facility",50,50,"06004009004"
"06004012500",3531736,"CA","Discharge To Another Facility",50,50,"06004009003"
"06001014001",433503,"CA","Outfall To Surface Waters",100,100,""
"06005279001",1238822,"CA","Outfall To Surface Waters",100,100,""
"06001036001",1175202,"CA","Outfall To Surface Waters",62,62,""
"06001036001",1175202,"CA","Reuse: Irrigation",38,38,""
"06004011008",1175496,"CA","Discharge To Another Facility",100,100,"06004027001"
"06005001001",1175523,"CA","Overland Flow, No Discharge",50,50,""
"06005063001",1175584,"CA","Outfall To Surface Waters",100,100,""
"06005216001",1175710,"CA","Discharge To Another Facility",100,100,"06005227001"
"06001020001",1175189,"CA","Evaporation",50,50,""
"06003044001",1175412,"CA","Ocean Discharge",37,37,""
"06005060003",1175581,"CA","Discharge To Another Facility",100,100,"06005060004"
"06005118001",1175649,"CA","Overland Flow, No Discharge",100,100,""
"06005233001",1175721,"CA","Outfall To Surface Waters",100,100,""
"06005239001",1175726,"CA","Discharge To Another Facility",100,100,"06002023001"
"06005240001",1175727,"CA","Reuse: Irrigation",100,0,""
"06005325001",1175771,"CA","Reuse: Irrigation",60,60,""
"06008002001",1175946,"CA","Discharge To Another Facility",100,100,"06008023005"
"06003062001",1175429,"CA","Discharge To Another Facility",100,100,"06003021001"
"06004009001",1175477,"CA","Ocean Discharge",100,100,""
"06005009001",1175529,"CA","Outfall To Surface Waters",100,50,""
"06005009001",1175529,"CA","Reuse: Irrigation",0,10,""
"06005009001",1175529,"CA","Reuse: Impoundments",0,40,""
"06005026001",1175548,"CA","Evaporation",100,100,""
"06005164001",1175682,"CA","Evaporation",100,100,""
"06005218001",1175712,"CA","Reuse: Agricultural-related and livestock watering",100,100,""
"06005783001",1175853,"CA","Outfall To Surface Waters",100,100,""
"06008066001",1176012,"CA","Discharge To Another Facility",100,100,"06008023003"
"06008069001",1176015,"CA","Discharge To Another Facility",100,100,"06008023003"
"06005244001",1175730,"CA","Outfall To Surface Waters",100,100,""
"06007025001",1175933,"CA","Outfall To Surface Waters",100,100,""
"06008043001",1175997,"CA","Discharge To Another Facility",100,100,"06008023003"
"06009007001",1176038,"CA","Discharge To Another Facility",93,93,"06009031001"
"06004037001",2833022,"CA","Discharge To Another Facility",100,100,"06004027001"
"06000000103",3607909,"CA","Discharge To Another Facility",78,78,"06009031001"
"06009005001",1176036,"CA","Discharge To Another Facility",0,15,"06009031002"
"06028078001",3514416,"CA","Outfall To Surface Waters",50,50,""
"06002056001",1175312,"CA","Discharge To Another Facility",100,100,"06000000088"
"06005055001",1175574,"CA","Reuse: Landscape-related irrigation",50,50,""
"06000000310",3612940,"CA","Overland Flow With Discharge",20,20,""
"06001042001",1175207,"CA","Reuse: Environmental restoration and groundwater discharge",80,80,""
"06002027001",1175285,"CA","Discharge To Another Facility",100,100,"06002041001"
"06003005001",1175376,"CA","Reuse: Irrigation",100,100,""
"06003061001",1175428,"CA","Ocean Discharge",90,70,""
"06003083001",1175446,"CA","Evaporation",100,100,""
"06005062001",1175583,"CA","Outfall To Surface Waters",100,100,""
"06005064001",1175585,"CA","Outfall To Surface Waters",70,70,""
"06005159001",1175677,"CA","Reuse: Irrigation",100,100,""
"06005310001",1175761,"CA","Reuse: Irrigation",100,100,""
"06006010001",1175863,"CA","Reuse: Irrigation",100,100,""
"06008001001",1175945,"CA","Outfall To Surface Waters",95,95,""
"06008001001",1175945,"CA","Reuse: Other Centralized Non-Potable",5,5,""
"06008005001",1175949,"CA","Discharge To Another Facility",100,100,"06008010003"
"06008029001",1175985,"CA","Discharge To Another Facility",100,0,"06008004001"
"06009021001",1176053,"CA","Discharge To Another Facility",100,100,"06009031001"
