"CWNS_ID","FACILITY_ID","STATE_CODE","COUNTY_FIPS","COUNTY_NAME","COUNTY_PRIMARY_FLAG"
"06001026001",1175194,"CA","06093","Siskiyou","Y"
"06000000204",3609644,"CA","06041","Marin","Y"
"06005055001",1175574,"CA","06099","Stanislaus","Y"
"06008047001",1176001,"CA","06071","San Bernardino","Y"
"06000000208",3609709,"CA","06079","San Luis Obispo","Y"
"06002053001",1175311,"CA","06055","Napa","Y"
"06005266001",1175745,"CA","06019","Fresno","Y"
"06009046001",1176084,"CA","06073","San Diego","Y"
"06000000218",3610553,"CA","06097","Sonoma","Y"
"06001035001",1175201,"CA","06097","Sonoma","Y"
"06022054001",3489911,"CA","06055","Napa","Y"
"06005112001",1175643,"CA","06005","Amador","Y"
"06000000290",3611459,"CA","06039","Madera","Y"
"06000000249",3611373,"CA","06039","Madera","Y"
"06000000251",3611375,"CA","06043","Mariposa","Y"
"06000000255",3611379,"CA","06051","Mono","Y"
"06000000259",3611383,"CA","06059","Orange","Y"
"06000000276",3611400,"CA","06093","Siskiyou","Y"
"06006011001",1175864,"CA","06051","Mono","Y"
"06005155001",1175673,"CA","06029","Kern","Y"
"06008012001",1175963,"CA","06065","Riverside","Y"
"06000000228",3611072,"CA","06031","Kings","Y"
"06001082001",1175233,"CA","06097","Sonoma","Y"
"06000000205",3609670,"CA","06081","San Mateo","Y"
"06000000217",3610538,"CA","06099","Stanislaus","Y"
"06000000215",3610516,"CA","06065","Riverside","Y"
"06005064001",1175585,"CA","06047","Merced","Y"
"06005157001",1175675,"CA","06093","Siskiyou","Y"
"06000000274",3611398,"CA","06089","Shasta","Y"
"06000000285",3611409,"CA","06111","Ventura","Y"
"06002060003",1175317,"CA","06097","Sonoma","Y"
"06000000288",3611429,"CA","06083","Santa Barbara","Y"
"06000000239",3611363,"CA","06019","Fresno","Y"
"06000000240",3611364,"CA","06021","Glenn","Y"
"06000000263",3611387,"CA","06067","Sacramento","Y"
"06000000281",3611405,"CA","06103","Tehama","Y"
"06000000282",3611406,"CA","06105","Trinity","Y"
"06000000284",3611408,"CA","06109","Tuolumne","Y"
"06000000269",3611393,"CA","06079","San Luis Obispo","Y"
"06005109001",1175641,"CA","06109","Tuolumne","Y"
"06003053001",1175421,"CA","06083","Santa Barbara","Y"
"06005008001",1175528,"CA","06031","Kings","Y"
"06006021001",1175876,"CA","06071","San Bernardino","Y"
"06008009001",1175958,"CA","06071","San Bernardino","Y"
"06008071001",1176017,"CA","06059","Orange","Y"
"06006013001",1175866,"CA","06071","San Bernardino","Y"
"06003075001",1175442,"CA","06053","Monterey","Y"
"06000000243",3611367,"CA","06027","Inyo","Y"
"06000000248",3611372,"CA","06037","Los Angeles","Y"
"06000000250",3611374,"CA","06041","Marin","Y"
"06000000265",3611389,"CA","06071","San Bernardino","Y"
"06000000271",3611395,"CA","06083","Santa Barbara","Y"
"06000000273",3611397,"CA","06087","Santa Cruz","Y"
"06000000275",3611399,"CA","06091","Sierra","Y"
"06005200001",1175704,"CA","06057","Nevada","Y"
"06001056001",3477690,"CA","06093","Siskiyou","Y"
"06000000230",3611330,"CA","06077","San Joaquin","Y"
"06000000283",3611407,"CA","06107","Tulare","Y"
"06000000264",3611388,"CA","06069","San Benito","Y"
"06002063002",1175323,"CA","06041","Marin","Y"
"06000000291",3611608,"CA","06085","Santa Clara","Y"
"06000000231",3611355,"CA","06003","Alpine","Y"
"06000000286",3611410,"CA","06113","Yolo","Y"
"06000000287",3611411,"CA","06115","Yuba","Y"
"06000000261",3611385,"CA","06063","Plumas","Y"
"06000000292",3612062,"CA","06065","Riverside","Y"
"06005780001",1175851,"CA","06035","Lassen","Y"
"06006010001",1175863,"CA","06051","Mono","Y"
"06005123001",1175654,"CA","06031","Kings","Y"
"06000000293",3612211,"CA","06013","Contra Costa","Y"
"06005022001",1175543,"CA","06107","Tulare","Y"
"06008083001",1176027,"CA","06071","San Bernardino","Y"
"06001093001",1175240,"CA","06023","Humboldt","Y"
"06000000289",3611431,"CA","06071","San Bernardino","Y"
"06000000302",3612659,"CA","06103","Tehama","Y"
"06000000245",3611369,"CA","06031","Kings","Y"
"06000000244",3611368,"CA","06029","Kern","Y"
"06000000267",3611391,"CA","06075","San Francisco","Y"
"06000000279",3611403,"CA","06099","Stanislaus","Y"
"06007003001",1175910,"CA","06065","Riverside","Y"
"06002063001",1175322,"CA","06041","Marin","Y"
"06000000233",3611357,"CA","06007","Butte","Y"
"06005329001",1175773,"CA","06017","El Dorado","Y"
"06005062001",1175583,"CA","06077","San Joaquin","Y"
"06000000278",3611402,"CA","06097","Sonoma","Y"
"06000000234",3611358,"CA","06009","Calaveras","Y"
"06000000235",3611359,"CA","06011","Colusa","Y"
"06002090001",3521216,"CA","06013","Contra Costa","Y"
"06005066001",1175587,"CA","06047","Merced","Y"
"06005322001",1175769,"CA","06009","Calaveras","Y"
"06000000232",3611356,"CA","06005","Amador","Y"
"06000000237",3611361,"CA","06015","Del Norte","Y"
"06000000241",3611365,"CA","06023","Humboldt","Y"
"06000000252",3611376,"CA","06045","Mendocino","Y"
"06000000256",3611380,"CA","06053","Monterey","Y"
"06000000257",3611381,"CA","06055","Napa","Y"
"06000000270",3611394,"CA","06081","San Mateo","Y"
"06000000272",3611396,"CA","06085","Santa Clara","Y"
"06000000277",3611401,"CA","06095","Solano","Y"
"06000000280",3611404,"CA","06101","Sutter","Y"
"06000000236",3611360,"CA","06013","Contra Costa","Y"
"06000000238",3611362,"CA","06017","El Dorado","Y"
"06000000242",3611366,"CA","06025","Imperial","Y"
"06000000258",3611382,"CA","06057","Nevada","Y"
"06000000266",3611390,"CA","06073","San Diego","Y"
"06002113001",1175351,"CA","06085","Santa Clara","Y"
"06000000299",3612632,"CA","06015","Del Norte",""
"06000000299",3612632,"CA","06051","Mono",""
"06000000299",3612632,"CA","06055","Napa",""
"06000000299",3612632,"CA","06103","Tehama",""
"06000000299",3612632,"CA","06037","Los Angeles",""
"06000000299",3612632,"CA","06085","Santa Clara",""
"06000000299",3612632,"CA","06027","Inyo",""
"06000000299",3612632,"CA","06031","Kings",""
"06000000299",3612632,"CA","06111","Ventura",""
"06000000299",3612632,"CA","06115","Yuba",""
"06000000299",3612632,"CA","06069","San Benito",""
"06000000299",3612632,"CA","06101","Sutter",""
"06000000299",3612632,"CA","06001","Alameda","Y"
"06000000299",3612632,"CA","06025","Imperial",""
"06000000299",3612632,"CA","06043","Mariposa",""
"06000000299",3612632,"CA","06061","Placer",""
"06000000299",3612632,"CA","06079","San Luis Obispo",""
"06000000299",3612632,"CA","06083","Santa Barbara",""
"06000000299",3612632,"CA","06033","Lake",""
"06000000299",3612632,"CA","06035","Lassen",""
"06000000299",3612632,"CA","06081","San Mateo",""
"06000000299",3612632,"CA","06041","Marin",""
"06000000299",3612632,"CA","06045","Mendocino",""
"06000000299",3612632,"CA","06073","San Diego",""
"06000000299",3612632,"CA","06107","Tulare",""
"06000000299",3612632,"CA","06009","Calaveras",""
"06000000299",3612632,"CA","06013","Contra Costa",""
"06000000299",3612632,"CA","06067","Sacramento",""
"06000000299",3612632,"CA","06095","Solano",""
"06000000299",3612632,"CA","06109","Tuolumne",""
"06000000299",3612632,"CA","06011","Colusa",""
"06000000299",3612632,"CA","06017","El Dorado",""
"06000000299",3612632,"CA","06093","Siskiyou",""
"06000000299",3612632,"CA","06005","Amador",""
"06000000299",3612632,"CA","06019","Fresno",""
"06000000299",3612632,"CA","06029","Kern",""
"06000000299",3612632,"CA","06053","Monterey",""
"06000000299",3612632,"CA","06097","Sonoma",""
"06000000299",3612632,"CA","06049","Modoc",""
"06000000299",3612632,"CA","06059","Orange",""
"06000000299",3612632,"CA","06077","San Joaquin",""
"06000000299",3612632,"CA","06099","Stanislaus",""
"06000000299",3612632,"CA","06087","Santa Cruz",""
"06000000299",3612632,"CA","06091","Sierra",""
"06000000299",3612632,"CA","06113","Yolo",""
"06000000299",3612632,"CA","06021","Glenn",""
"06000000299",3612632,"CA","06105","Trinity",""
"06000000299",3612632,"CA","06007","Butte",""
"06000000299",3612632,"CA","06023","Humboldt",""
"06000000299",3612632,"CA","06047","Merced",""
"06000000299",3612632,"CA","06057","Nevada",""
"06000000299",3612632,"CA","06089","Shasta",""
"06000000299",3612632,"CA","06039","Madera",""
"06000000299",3612632,"CA","06063","Plumas",""
"06000000299",3612632,"CA","06065","Riverside",""
"06000000299",3612632,"CA","06003","Alpine",""
"06000000299",3612632,"CA","06071","San Bernardino",""
"06000000299",3612632,"CA","06075","San Francisco",""
"06000000300",3612651,"CA","06033","Lake","Y"
"06000000301",3612652,"CA","06023","Humboldt","Y"
"06000000307",3612790,"CA","06071","San Bernardino","Y"
"06002079001",3480210,"CA","06081","San Mateo","Y"
"06000000262",3611386,"CA","06065","Riverside","Y"
"06001079001",1175232,"CA","06045","Mendocino","Y"
"06000000308",3612879,"CA","06037","Los Angeles","Y"
"06000000268",3611392,"CA","06077","San Joaquin","Y"
"06005360001",1238827,"CA","06107","Tulare","Y"
"06000000298",3612631,"CA","06015","Del Norte",""
"06000000303",3612732,"CA","06099","Stanislaus","Y"
"06000000304",3612733,"CA","06097","Sonoma","Y"
"06001040001",1175205,"CA","06045","Mendocino","Y"
"06000000296",3612541,"CA","06015","Del Norte","Y"
"06000000313",3613126,"CA","06083","Santa Barbara","Y"
"06000000294",3612365,"CA","06089","Shasta","Y"
"06000000309",3612938,"CA","06003","Alpine","Y"
"06000000310",3612940,"CA","06107","Tulare","Y"
"06000000298",3612631,"CA","06051","Mono",""
"06000000298",3612631,"CA","06055","Napa",""
"06000000298",3612631,"CA","06103","Tehama",""
"06000000298",3612631,"CA","06037","Los Angeles",""
"06000000298",3612631,"CA","06085","Santa Clara",""
"06000000298",3612631,"CA","06027","Inyo",""
"06000000298",3612631,"CA","06031","Kings",""
"06000000298",3612631,"CA","06111","Ventura",""
"06000000298",3612631,"CA","06115","Yuba",""
"06000000298",3612631,"CA","06069","San Benito",""
"06000000298",3612631,"CA","06101","Sutter",""
"06000000298",3612631,"CA","06001","Alameda","Y"
"06000000298",3612631,"CA","06025","Imperial",""
"06000000298",3612631,"CA","06043","Mariposa",""
"06000000298",3612631,"CA","06061","Placer",""
"06000000298",3612631,"CA","06079","San Luis Obispo",""
"06000000298",3612631,"CA","06083","Santa Barbara",""
"06000000298",3612631,"CA","06033","Lake",""
"06000000298",3612631,"CA","06035","Lassen",""
"06000000298",3612631,"CA","06081","San Mateo",""
"06000000298",3612631,"CA","06041","Marin",""
"06000000298",3612631,"CA","06045","Mendocino",""
"06000000298",3612631,"CA","06073","San Diego",""
"06000000298",3612631,"CA","06107","Tulare",""
"06000000298",3612631,"CA","06009","Calaveras",""
"06000000298",3612631,"CA","06013","Contra Costa",""
"06000000298",3612631,"CA","06067","Sacramento",""
"06000000298",3612631,"CA","06095","Solano",""
"06000000298",3612631,"CA","06109","Tuolumne",""
"06000000298",3612631,"CA","06011","Colusa",""
"06000000298",3612631,"CA","06017","El Dorado",""
"06000000298",3612631,"CA","06093","Siskiyou",""
"06000000298",3612631,"CA","06005","Amador",""
"06000000298",3612631,"CA","06019","Fresno",""
"06000000298",3612631,"CA","06029","Kern",""
"06000000298",3612631,"CA","06053","Monterey",""
"06000000298",3612631,"CA","06097","Sonoma",""
"06000000298",3612631,"CA","06049","Modoc",""
"06000000298",3612631,"CA","06059","Orange",""
"06000000298",3612631,"CA","06077","San Joaquin",""
"06000000298",3612631,"CA","06099","Stanislaus",""
"06000000298",3612631,"CA","06087","Santa Cruz",""
"06000000298",3612631,"CA","06091","Sierra",""
"06000000298",3612631,"CA","06113","Yolo",""
"06000000298",3612631,"CA","06021","Glenn",""
"06000000298",3612631,"CA","06105","Trinity",""
"06000000298",3612631,"CA","06007","Butte",""
"06000000298",3612631,"CA","06023","Humboldt",""
"06000000298",3612631,"CA","06047","Merced",""
"06000000298",3612631,"CA","06057","Nevada",""
"06000000298",3612631,"CA","06089","Shasta",""
"06000000298",3612631,"CA","06039","Madera",""
"06000000298",3612631,"CA","06063","Plumas",""
"06000000298",3612631,"CA","06065","Riverside",""
"06000000298",3612631,"CA","06003","Alpine",""
"06000000298",3612631,"CA","06071","San Bernardino",""
"06000000298",3612631,"CA","06075","San Francisco",""
"06000000306",3612787,"CA","06007","Butte","Y"
"06000000295",3612367,"CA","06007","Butte","Y"
"06000000297",3612630,"CA","06015","Del Norte",""
"06000000297",3612630,"CA","06051","Mono",""
"06000000297",3612630,"CA","06055","Napa",""
"06000000297",3612630,"CA","06103","Tehama",""
"06000000297",3612630,"CA","06037","Los Angeles",""
"06000000297",3612630,"CA","06085","Santa Clara",""
"06000000297",3612630,"CA","06027","Inyo",""
"06000000297",3612630,"CA","06031","Kings",""
"06000000297",3612630,"CA","06111","Ventura",""
"06000000297",3612630,"CA","06115","Yuba",""
"06000000297",3612630,"CA","06069","San Benito",""
"06000000297",3612630,"CA","06101","Sutter",""
"06000000297",3612630,"CA","06001","Alameda","Y"
"06000000297",3612630,"CA","06025","Imperial",""
"06000000297",3612630,"CA","06043","Mariposa",""
"06000000297",3612630,"CA","06061","Placer",""
"06000000297",3612630,"CA","06079","San Luis Obispo",""
"06000000297",3612630,"CA","06083","Santa Barbara",""
"06000000297",3612630,"CA","06033","Lake",""
"06000000297",3612630,"CA","06035","Lassen",""
"06000000297",3612630,"CA","06081","San Mateo",""
"06000000297",3612630,"CA","06041","Marin",""
"06000000297",3612630,"CA","06045","Mendocino",""
"06000000297",3612630,"CA","06073","San Diego",""
"06000000297",3612630,"CA","06107","Tulare",""
"06000000297",3612630,"CA","06009","Calaveras",""
"06000000297",3612630,"CA","06013","Contra Costa",""
"06000000297",3612630,"CA","06067","Sacramento",""
"06000000297",3612630,"CA","06095","Solano",""
"06000000297",3612630,"CA","06109","Tuolumne",""
"06000000297",3612630,"CA","06011","Colusa",""
"06000000297",3612630,"CA","06017","El Dorado",""
"06000000297",3612630,"CA","06093","Siskiyou",""
"06000000297",3612630,"CA","06005","Amador",""
"06000000297",3612630,"CA","06019","Fresno",""
"06000000297",3612630,"CA","06029","Kern",""
"06000000297",3612630,"CA","06053","Monterey",""
"06000000297",3612630,"CA","06097","Sonoma",""
"06000000297",3612630,"CA","06049","Modoc",""
"06000000297",3612630,"CA","06059","Orange",""
"06000000297",3612630,"CA","06077","San Joaquin",""
"06000000297",3612630,"CA","06099","Stanislaus",""
"06000000297",3612630,"CA","06087","Santa Cruz",""
"06000000297",3612630,"CA","06091","Sierra",""
"06000000297",3612630,"CA","06113","Yolo",""
"06000000297",3612630,"CA","06021","Glenn",""
"06000000297",3612630,"CA","06105","Trinity",""
"06000000297",3612630,"CA","06007","Butte",""
"06000000297",3612630,"CA","06023","Humboldt",""
"06000000297",3612630,"CA","06047","Merced",""
"06000000297",3612630,"CA","06057","Nevada",""
"06000000297",3612630,"CA","06089","Shasta",""
"06000000297",3612630,"CA","06039","Madera",""
"06000000297",3612630,"CA","06063","Plumas",""
"06000000297",3612630,"CA","06065","Riverside",""
"06000000297",3612630,"CA","06003","Alpine",""
"06000000297",3612630,"CA","06071","San Bernardino",""
"06000000297",3612630,"CA","06075","San Francisco",""
"06005357001",1175790,"CA","06115","Yuba","Y"
"06000000311",3613059,"CA","06111","Ventura","Y"
"06001001001",1175167,"CA","06049","Modoc","Y"
"06000000305",3612766,"CA","06007","Butte","Y"
"06000000260",3611384,"CA","06061","Placer","Y"
"06000000253",3611377,"CA","06047","Merced","Y"
"06000000254",3611378,"CA","06049","Modoc","Y"
"06000000247",3611371,"CA","06035","Lassen","Y"
"06000000246",3611370,"CA","06033","Lake","Y"
"06000000314",3613153,"CA","06099","Stanislaus","Y"
