"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","POPULATION_TYPE","RESIDENTIAL_POP_2022","RESIDENTIAL_POP_2042","NONRESIDENTIAL_POP_2022","NONRESIDENTIAL_POP_2042","TOTAL_RES_POPULATION_2022","TOTAL_RES_POPULATION_2042","TOTAL_NONRES_POPULATION_2022","TOTAL_NONRES_POPULATION_2042","TREATED_DISCHARGE_PERCENTAGE_2022","TREATED_DISCHARGE_PERCENTAGE_2042","NET_TREATED_POPULATION_2022","NET_TREATED_POPULATION_2042","NO_DISCHARGE_PERCENTAGE_2022","NO_DISCHARGE_PERCENTAGE_2042","NO_DISCHARGE_POPULATION_2022","NO_DISCHARGE_POPULATION_2042","PART_OF_SEWERSHED","END_FACILITY"
"06001062001",1175222,"CA","Wastewater","Receiving Collection",6883,7485,,,6883,7485,0,0,0,0,0,0,,,,,"Y",""
"06002060007",1175319,"CA","Wastewater","Receiving Collection",200,324,122,122,200,324,122,122,1,1,200,324,1,1,200,200,"","Y"
"06002110001",1175349,"CA","Wastewater","Receiving Collection",29700,23093,,,29700,23093,0,0,0,0,0,0,,,,,"Y",""
"06002156001",1175366,"CA","Wastewater","Receiving Collection",11098,11098,,,11098,11098,0,0,0,0,0,0,,,,,"Y",""
"06005012001",1175534,"CA","Wastewater","Receiving Collection",12150,16362,,,12150,16362,0,0,1,1,12150,16362,1,1,12150,12150,"","Y"
"06005042003",1175562,"CA","Wastewater","Receiving Collection",46956,46956,,,46956,46956,0,0,1,1,46956,46956,1,1,46956,46956,"","Y"
"06005077001",1175595,"CA","Wastewater","Receiving Collection",65444,73611,,,116883,127351,0,0,1,1,116883,127351,0.9,0.9,105195,105195,"Y","Y"
"06005105001",1175637,"CA","Wastewater","Receiving Collection",79920,108000,,,79920,108000,0,0,1,1,79920,108000,0.65,0.65,51948,51948,"","Y"
"06005226001",1175717,"CA","Wastewater","Receiving Collection",14130,10890,,,14130,10890,0,0,1,1,14130,10890,0.5,0.5,7065,7065,"","Y"
"06005262001",1175743,"CA","Wastewater","Receiving Collection",217,217,,,217,217,0,0,1,1,217,217,1,1,217,217,"","Y"
"06006009001",1175862,"CA","Wastewater","Receiving Collection",0,0,,,230482,203312,0,0,1,1,230482,203312,0.7,0.7,161337,161337,"Y","Y"
"06007010001",1175920,"CA","Wastewater","Receiving Collection",16014,12150,,,16014,12150,0,0,1,1,16014,12150,1,1,16014,16014,"","Y"
"06008083001",1176027,"CA","Wastewater","Receiving Collection",22568,22568,,,22568,22568,0,0,0,0,0,0,,,,,"Y",""
"06009026005",1176061,"CA","Wastewater","Receiving Collection",8627,10170,,,8627,10170,0,0,0,0,0,0,,,,,"Y",""
"06001011001",1175181,"CA","Wastewater","Receiving Collection",11278,11278,,,11638,11700,0,0,1,1,11638,11700,,,,,"Y","Y"
"06001021001",1175190,"CA","Wastewater","Receiving Collection",7053,7560,,,7053,7560,0,0,0,0,0,0,,,,,"Y",""
"06002077001",1175338,"CA","Wastewater","Receiving Collection",2970,3150,,,2970,3150,0,0,0,0,0,0,,,,,"Y",""
"06003002001",1175373,"CA","Wastewater","Receiving Collection",4256,4428,,,4256,4428,0,0,0,0,0,0,,,,,"Y",""
"06005041001",1175561,"CA","Wastewater","Receiving Collection",5760,7200,,,5760,7200,0,0,1,1,5760,7200,0.3,0.3,1728,1728,"","Y"
"06005065001",1175586,"CA","Wastewater","Receiving Collection",193500,209468,,,204525,220718,0,0,0,0,0,0,,,,,"Y",""
"06005177001",1175687,"CA","Wastewater","Receiving Collection",22667,29059,,,22667,29059,0,0,1,1,22667,29059,1,1,22667,22667,"","Y"
"06005185001",1175694,"CA","Wastewater","Receiving Collection",1034,1034,,,1034,1034,0,0,0,0,0,0,,,,,"Y",""
"06002030001",1238810,"CA","Wastewater","Receiving Collection",96564,103500,,,96564,103500,0,0,1,1,96564,103500,,,,,"","Y"
"06008010009",410658,"CA","Wastewater","Receiving Collection",71220,78066,,,71220,78066,0,0,0,0,0,0,,,,,"Y",""
"06005019004",395847,"CA","Wastewater","Receiving Collection",27000,33300,,,27000,33300,0,0,1,1,27000,33300,1,1,27000,27000,"","Y"
"06000000109",3608001,"CA","Wastewater","Receiving Collection",122355,122355,,,122355,122355,0,0,0,0,0,0,,,,,"Y",""
"06000000201",3609599,"CA","Wastewater","Receiving Collection",136542,141300,,,136542,141300,0,0,0,0,0,0,,,,,"Y",""
"06000000145",3608834,"CA","Wastewater","Receiving Collection",43008,48600,,,43008,48600,0,0,0,0,0,0,,,,,"Y",""
"06009074002",3334975,"CA","Wastewater","Receiving Collection",137026,270423,,,137026,270423,0,0,1,1,137026,270423,0.33,0.33,45219,45219,"","Y"
"06000000080",3607474,"CA","Wastewater","Receiving Collection",913086,1300500,,,913086,1300500,0,0,0,0,0,0,,,,,"Y",""
"06000000081",3607551,"CA","Wastewater","Receiving Collection",90000,98100,,,90000,98100,0,0,1,1,90000,98100,0.9,0.9,81000,81000,"","Y"
"06000000167",3609122,"CA","Wastewater","Receiving Collection",54187,54187,,,54187,54187,0,0,0,0,0,0,,,,,"Y",""
"06001047001",1175213,"CA","Wastewater","Receiving Collection",17266,20489,,,17266,20489,0,0,1,1,17266,20489,,,,,"","Y"
"06002022001",1175280,"CA","Wastewater","Receiving Collection",22500,27000,,,22500,27000,0,0,0,0,0,0,,,,,"Y",""
"06002040001",1175298,"CA","Wastewater","Receiving Collection",114300,114300,,,114521,114521,0,0,1,1,114521,114521,0.27,0.27,30921,30921,"Y","Y"
"06004009008",1175484,"CA","Wastewater","Receiving Collection",168637,178676,,,168637,178676,0,0,1,1,168637,178676,0.25,0.25,42159,42159,"","Y"
"06004020001",1175507,"CA","Wastewater","Receiving Collection",2143,2143,,,2143,2143,0,0,1,1,2143,2143,1,1,2143,2143,"","Y"
"06005051001",1175570,"CA","Wastewater","Receiving Collection",5001,5001,,,5001,5001,0,0,1,1,5001,5001,1,1,5001,5001,"","Y"
"06005056001",1175575,"CA","Wastewater","Receiving Collection",6007,6007,,,6007,6007,0,0,1,1,6007,6007,1,1,6007,6007,"","Y"
"06006013001",1175866,"CA","Wastewater","Receiving Collection",10079,10079,5292,5292,10079,10079,5292,5292,1,1,10079,10079,1,1,10079,10079,"","Y"
"06000000303",3612732,"CA","Wastewater","Receiving Collection",7920,8844,,,7920,8844,0,0,1,1,7920,8844,,,,,"","Y"
"06002175001",3224310,"CA","Wastewater","Receiving Collection",68831,82800,,,68831,82800,0,0,0,0,0,0,,,,,"Y",""
"06009039001",1176077,"CA","Wastewater","Receiving Collection",2001,2001,,,2001,2001,0,0,1,1,2001,2001,1,1,2001,2001,"","Y"
"06009041002",1176080,"CA","Wastewater","Receiving Collection",176033,194076,,,184660,204246,0,0,1,1,184660,204246,0,0.25,0,46165,"Y","Y"
"06009050001",1176087,"CA","Wastewater","Receiving Collection",58307,81000,,,58307,81000,0,0,0,0,0,0,,,,,"Y",""
"06009075001",1176094,"CA","Wastewater","Receiving Collection",0,0,,,38250,38250,0,0,1,1,38250,38250,0.8,0.8,30600,30600,"Y","Y"
"06000000102",3607908,"CA","Wastewater","Receiving Collection",0,0,0,0,0,333311,0,0,1,1,0,333311,0,1,0,0,"Y","Y"
"06002032005",443709,"CA","Wastewater","Receiving Collection",225000,264541,,,225000,264541,0,0,1,1,225000,264541,,,,,"","Y"
"06000000165",3609119,"CA","Wastewater","Receiving Collection",55800,75600,,,55800,75600,0,0,1,1,55800,75600,1,1,55800,55800,"","Y"
"06000000203",3609627,"CA","Wastewater","Receiving Collection",540000,972000,,,576124,1008124,0,0,0,0,0,0,,,,,"Y",""
"06000000311",3613059,"CA","Wastewater","Receiving Collection",0,0,0,0,5430,5430,212,212,1,1,5430,5430,0,1,0,5430,"Y","Y"
"06005511003",3477617,"CA","Wastewater","Receiving Collection",1043,1064,,,1043,1064,0,0,1,1,1043,1064,1,1,1043,1043,"","Y"
"06009032001",1176070,"CA","Wastewater","Receiving Collection",180000,196470,,,180000,196470,0,0,1,1,180000,196470,0.8,0.8,144000,144000,"","Y"
"06000000215",3610516,"CA","Wastewater","Receiving Collection",22500,22500,,,22500,22500,0,0,1,1,22500,22500,1,1,22500,22500,"","Y"
"06000000307",3612790,"CA","Wastewater","Receiving Collection",65700,72000,,,65700,72000,0,0,1,1,65700,72000,1,1,65700,65700,"","Y"
"06004010003",1175493,"CA","Wastewater","Receiving Collection",0,0,0,0,213774,228264,1799,1799,1,1,213774,228264,0.5,0.5,106887,106887,"Y","Y"
"06002108001",1175347,"CA","Wastewater","Receiving Collection",27000,25538,529,529,27000,25538,529,529,1,1,27000,25538,0.42,0.42,11340,11340,"","Y"
"06004044001",1175519,"CA","Wastewater","Receiving Collection",27148,27148,1058,1058,27148,27148,1058,1058,0.8,0.8,21718,21718,,,,,"Y",""
"06005043001",1175563,"CA","Wastewater","Receiving Collection",16599,16599,,,16599,16599,0,0,1,1,16599,16599,1,1,16599,16599,"","Y"
"06005066001",1175587,"CA","Wastewater","Receiving Collection",4126,4126,789,789,4126,4126,789,789,1,1,4126,4126,,,,,"","Y"
"06005123001",1175654,"CA","Wastewater","Receiving Collection",1064,761,,,1064,761,0,0,1,1,1064,761,1,1,1064,1064,"","Y"
"06005236001",1175723,"CA","Wastewater","Receiving Collection",6576,7525,,,6576,7525,0,0,1,1,6576,7525,1,1,6576,6576,"","Y"
"06005669001",1175844,"CA","Wastewater","Receiving Collection",5715,5715,,,5715,5715,0,0,0,0,0,0,,,,,"Y",""
"06008026001",1175981,"CA","Wastewater","Receiving Collection",30852,37200,,,30852,37200,0,0,0,0,0,0,,,,,"Y",""
"06009018001",1176049,"CA","Wastewater","Receiving Collection",11704,11822,423,423,11704,11822,423,423,0,0,0,0,,,,,"Y",""
"06009046001",1176084,"CA","Wastewater","Receiving Collection",3521,3165,,,3521,3165,0,0,0,0,0,0,,,,,"Y",""
"06002157001",1175367,"CA","Wastewater","Receiving Collection",31008,37463,,,31008,37463,0,0,0,0,0,0,,,,,"Y",""
"06004009010",1175486,"CA","Wastewater","Receiving Collection",91187,99265,,,145187,162265,0,0,1,1,145187,162265,1,1,145187,145187,"Y","Y"
"06003054002",1175423,"CA","Wastewater","Receiving Collection",191,191,,,191,191,0,0,1,1,191,191,1,1,191,191,"","Y"
"06005049001",1175569,"CA","Wastewater","Receiving Collection",4444,4950,,,4444,4950,0,0,1,1,4444,4950,1,1,4444,4444,"","Y"
"06005124001",1175655,"CA","Wastewater","Receiving Collection",1905,1905,,,1905,1905,0,0,1,1,1905,1905,1,1,1905,1905,"","Y"
"06005328001",1175772,"CA","Wastewater","Receiving Collection",2698,2698,,,2698,2698,0,0,1,1,2698,2698,1,1,2698,2698,"","Y"
"06005368001",1175795,"CA","Wastewater","Receiving Collection",12524,12524,,,12524,12524,0,0,1,1,12524,12524,,,,,"","Y"
"06008006001",1175950,"CA","Wastewater","Receiving Collection",156859,270153,,,245333,381175,0,0,1,1,245333,381175,0.6,0.6,147200,147200,"Y","Y"
"06004026001",1175512,"CA","Wastewater","Receiving Collection",53243,53243,2117,2117,74314,74314,2117,2117,1,1,74314,74314,0.4,0.4,29726,29726,"Y","Y"
"06005205001",1175708,"CA","Wastewater","Receiving Collection",62764,69300,,,62764,69300,0,0,1,1,62764,69300,0.35,0.35,21967,21967,"","Y"
"06006065001",1175901,"CA","Wastewater","Receiving Collection",32400,36663,,,32400,36663,0,0,0,0,0,0,,,,,"Y",""
"06008039001",1175993,"CA","Wastewater","Receiving Collection",1258,1258,,,1258,1258,0,0,0,0,0,0,,,,,"Y",""
"06001007001",1175174,"CA","Wastewater","Receiving Collection",1076,1076,,,1076,1076,0,0,1,1,1076,1076,,,,,"","Y"
"06005014001",1175536,"CA","Wastewater","Receiving Collection",104,105,,,104,105,0,0,1,1,104,105,1,1,104,104,"","Y"
"06005200001",1175704,"CA","Wastewater","Receiving Collection",2919,2919,,,2919,2919,0,0,1,1,2919,2919,,,,,"","Y"
"06005366001",1175793,"CA","Wastewater","Receiving Collection",666,614,,,666,614,0,0,1,1,666,614,1,1,666,666,"","Y"
"06006001001",1175854,"CA","Wastewater","Receiving Collection",1048,1048,2964,2964,1048,1048,2964,2964,0,0,0,0,,,,,"Y",""
"06006049001",1175898,"CA","Wastewater","Receiving Collection",3600,4358,1376,1376,3600,4358,1376,1376,1,1,3600,4358,1,1,3600,3600,"","Y"
"06008060001",1176008,"CA","Wastewater","Receiving Collection",309132,309132,,,309132,309132,0,0,0,0,0,0,,,,,"Y",""
"06008071001",1176017,"CA","Wastewater","Receiving Collection",93528,93528,,,93528,93528,0,0,0,0,0,0,,,,,"Y",""
"06000000153",3608861,"CA","Wastewater","Receiving Collection",0,16898,,,0,16898,0,0,1,1,0,16898,0,1,0,0,"","Y"
"06002006001",1175267,"CA","Wastewater","Receiving Collection",90000,112500,,,142953,165453,0,0,1,1,142953,165453,0.22,0.25,31450,35738,"Y","Y"
"06002015001",1175274,"CA","Wastewater","Receiving Collection",26100,27327,,,30981,32183,0,0,1,1,30981,32183,,,,,"Y","Y"
"06002036001",1175294,"CA","Wastewater","Receiving Collection",609638,609638,,,1134202,1259206,0,0,1,1,1134202,1259206,0.05,0.05,56710,56710,"Y",""
"06005018001",1175539,"CA","Wastewater","Receiving Collection",1890,1890,,,1890,1890,0,0,1,1,1890,1890,,,,,"","Y"
"06005057001",1175576,"CA","Wastewater","Receiving Collection",756,736,,,756,736,0,0,1,1,756,736,1,1,756,756,"","Y"
"06005082016",1175604,"CA","Wastewater","Receiving Collection",86,86,,,86,86,0,0,1,1,86,86,1,1,86,86,"","Y"
"06005329001",1175773,"CA","Wastewater","Receiving Collection",9000,9000,,,9000,9000,0,0,1,1,9000,9000,,,,,"","Y"
"06008048001",1176002,"CA","Wastewater","Receiving Collection",56348,61650,,,56348,61650,0,0,0,0,0,0,,,,,"Y",""
"06000000123",3608282,"CA","Wastewater","Receiving Collection",9000,9000,,,9000,9000,0,0,1,1,9000,9000,1,1,9000,9000,"","Y"
"06005279001",1238822,"CA","Wastewater","Receiving Collection",1890,1958,,,1890,1958,0,0,1,1,1890,1958,,,,,"","Y"
"06008010008",410633,"CA","Wastewater","Receiving Collection",190800,200700,,,190800,200700,0,0,0,0,0,0,,,,,"Y",""
"06001055001",1175221,"CA","Wastewater","Receiving Collection",1350,1755,,,1350,1755,0,0,1,1,1350,1755,0.3,0.3,405,405,"","Y"
"06002010001",1175271,"CA","Wastewater","Receiving Collection",3397,3397,,,3397,3397,0,0,0,0,0,0,,,,,"Y",""
"06002081001",1175339,"CA","Wastewater","Receiving Collection",320490,366928,,,320490,366928,0,0,1,1,320490,366928,,,,,"","Y"
"06005109001",1175641,"CA","Wastewater","Receiving Collection",14799,14799,773,773,15950,16289,1546,1546,1,1,15950,16289,1,1,15950,15950,"Y","Y"
"06005139001",1175660,"CA","Wastewater","Receiving Collection",572,997,,,572,997,0,0,0,0,0,0,,,,,"Y",""
"06005169001",1175684,"CA","Wastewater","Receiving Collection",632,632,,,632,632,0,0,1,1,632,632,1,1,632,632,"","Y"
"06008011001",1175962,"CA","Wastewater","Receiving Collection",172800,329081,,,172800,329081,0,0,0,0,0,0,,,,,"Y",""
"06001092001",2875821,"CA","Wastewater","Receiving Collection",1040,1170,,,1040,1170,0,0,1,1,1040,1170,1,1,1040,1040,"","Y"
"06000000304",3612733,"CA","Wastewater","Receiving Collection",1884,2000,,,1884,2000,0,0,1,1,1884,2000,1,1,1884,1884,"","Y"
"06000000091",3607829,"CA","Wastewater","Receiving Collection",33378,29893,,,33378,29893,0,0,1,1,33378,29893,0.2,0.2,6676,6676,"","Y"
"06005155001",1175673,"CA","Wastewater","Receiving Collection",18615,18615,,,18615,18615,0,0,0,0,0,0,,,,,"Y",""
"06000000116",3608102,"CA","Wastewater","Receiving Collection",0,0,0,0,0,0,0,0,1,1,0,0,,,,,"Y","Y"
"06000000117",3608103,"CA","Wastewater","Receiving Collection",0,0,0,0,74519,132939,0,0,1,1,74519,132939,1,1,74519,74519,"Y","Y"
"06000000068",3606909,"CA","Wastewater","Receiving Collection",0,0,0,0,184091,206838,0,0,1,1,184091,206838,,,,,"Y","Y"
"06000000137",3608581,"CA","Wastewater","Receiving Collection",24854,25457,,,24854,25457,0,0,1,1,24854,25457,1,1,24854,24854,"","Y"
"06002118001",1175353,"CA","Wastewater","Receiving Collection",55406,58500,,,55406,58500,0,0,1,1,55406,58500,0.78,1,43217,55406,"","Y"
"06003076001",1175443,"CA","Wastewater","Receiving Collection",40500,55800,,,40500,55800,0,0,0,0,0,0,,,,,"Y",""
"06004006001",1175461,"CA","Wastewater","Receiving Collection",102082,108000,,,102082,108000,0,0,1,0.8,102082,86400,0.05,0.05,5104,5104,"Y",""
"06004027001",1175513,"CA","Wastewater","Receiving Collection",190884,360000,,,212912,379825,0,0,0.65,0.65,138393,246886,,,,,"Y",""
"06005086001",1175607,"CA","Wastewater","Receiving Collection",14123,14123,,,14123,14123,0,0,1,1,14123,14123,1,1,14123,14123,"","Y"
"06005253001",1175738,"CA","Wastewater","Receiving Collection",9630,15810,,,9630,15810,0,0,1,1,9630,15810,,,,,"","Y"
"06005668001",1175843,"CA","Wastewater","Receiving Collection",1139,1139,,,1139,1139,0,0,0,0,0,0,,,,,"Y",""
"06006041001",1175894,"CA","Wastewater","Receiving Collection",19371,25179,,,19371,25179,0,0,1,1,19371,25179,1,1,19371,19371,"","Y"
"06007023001",1175931,"CA","Wastewater","Receiving Collection",5400,5850,,,5400,5850,0,0,1,1,5400,5850,,,,,"","Y"
"06008007001",1175956,"CA","Wastewater","Receiving Collection",44618,50400,5589,5589,44618,50400,5589,5589,1,1,44618,50400,1,1,44618,44618,"","Y"
"06008016002",1175968,"CA","Wastewater","Receiving Collection",10868,10131,,,10868,10131,0,0,0,0,0,0,,,,,"Y",""
"06008052001",1176004,"CA","Wastewater","Receiving Collection",135000,140400,6350,6350,135000,140400,6350,6350,1,1,135000,140400,0.03,0.03,4050,4050,"","Y"
"06009009001",1176040,"CA","Wastewater","Receiving Collection",36000,39461,,,36000,39461,0,0,0,0,0,0,,,,,"Y",""
"06009077001",1176096,"CA","Wastewater","Receiving Collection",153000,153000,,,153000,153000,0,0,0,0,0,0,,,,,"Y",""
"06002084001",1175341,"CA","Wastewater","Receiving Collection",32400,37802,,,32400,37802,0,0,0,0,0,0,,,,,"Y",""
"06003020001",1175387,"CA","Wastewater","Receiving Collection",6192,6192,,,6192,6192,0,0,0,0,0,0,,,,,"Y",""
"06003021001",1175388,"CA","Wastewater","Receiving Collection",38579,49500,,,74129,91524,0,0,1,1,74129,91524,0.32,0.32,23721,23721,"Y","Y"
"06003029002",1175397,"CA","Wastewater","Receiving Collection",147188,161205,,,147188,161205,0,0,0,0,0,0,,,,,"Y",""
"06005031001",1175553,"CA","Wastewater","Receiving Collection",9000,12600,,,9000,12600,0,0,1,1,9000,12600,,,,,"","Y"
"06007007001",1175913,"CA","Wastewater","Receiving Collection",7200,6371,,,7200,6371,0,0,1,1,7200,6371,,,,,"","Y"
"06008062001",1176010,"CA","Wastewater","Receiving Collection",257670,288428,,,257670,288428,0,0,0,0,0,0,,,,,"Y",""
"06009019002",1176051,"CA","Wastewater","Receiving Collection",29753,29339,,,29753,29339,0,0,0,0,0,0,,,,,"Y",""
"06000000075",3607083,"CA","Wastewater","Receiving Collection",32458,32653,,,32458,32653,0,0,0,0,0,0,,,,,"Y",""
"06000000294",3612365,"CA","Wastewater","Receiving Collection",562,675,,,562,675,0,0,1,1,562,675,1,1,562,562,"","Y"
"06000000168",3609128,"CA","Wastewater","Receiving Collection",81000,81000,,,81000,81000,0,0,0,0,0,0,,,,,"Y",""
"06000000171",3609136,"CA","Wastewater","Receiving Collection",179100,179100,0,0,251100,258300,0,0,1,1,251100,258300,,,,,"Y","Y"
"06000000176",3609213,"CA","Wastewater","Receiving Collection",28249,28762,,,28249,28762,0,0,0,0,0,0,,,,,"Y",""
"06000000310",3612940,"CA","Wastewater","Receiving Collection",510,18,,,510,18,0,0,1,1,510,18,1,1,510,510,"","Y"
"06005227002",3520617,"CA","Wastewater","Receiving Collection",91800,141372,,,112320,168372,0,0,1,1,112320,168372,,,,,"Y","Y"
"06004009001",1175477,"CA","Wastewater","Receiving Collection",3039577,3308824,0,0,3353576,3632460,0,0,1,1,3353576,3632460,,,,,"Y","Y"
"06000000197",3609544,"CA","Wastewater","Receiving Collection",99000,110700,,,99000,110700,0,0,0,0,0,0,,,,,"Y",""
"06000000115",3608101,"CA","Wastewater","Receiving Collection",0,0,0,0,0,0,0,0,1,1,0,0,,,,,"Y","Y"
"06000000149",3608850,"CA","Wastewater","Receiving Collection",44449,54000,,,44449,54000,0,0,0,0,0,0,,,,,"Y",""
"06000000309",3612938,"CA","Wastewater","Receiving Collection",166,106,,,166,106,0,0,1,1,166,106,1,1,166,166,"","Y"
"06005285001",1238823,"CA","Wastewater","Receiving Collection",2820,2820,,,2820,2820,0,0,1,1,2820,2820,,,,,"","Y"
"06004037001",2833022,"CA","Wastewater","Receiving Collection",2487,3083,,,2487,3083,0,0,0,0,0,0,,,,,"Y",""
"06009020001",1176052,"CA","Wastewater","Receiving Collection",2851,2926,,,2851,2926,0,0,1,1,2851,2926,1,1,2851,2851,"","Y"
"06009035001",1176074,"CA","Wastewater","Receiving Collection",90098,98100,,,90098,98100,0,0,0,0,0,0,,,,,"Y",""
"06008010005",3486593,"CA","Wastewater","Receiving Collection",0,0,0,0,141682,179276,0,0,1,1,141682,179276,0.4,0.4,56673,56673,"Y","Y"
"06008022001",1175976,"CA","Wastewater","Receiving Collection",0,0,0,0,1061827,1087993,0,0,0.05,0.05,53091,54400,,,,,"Y",""
"06000000073",3607081,"CA","Wastewater","Receiving Collection",0,0,0,0,207450,207450,0,0,1,1,207450,207450,0.2,0.2,41490,41490,"Y","Y"
"06002037001",1175295,"CA","Wastewater","Receiving Collection",221,221,,,221,221,0,0,0,0,0,0,,,,,"Y",""
"06002104001",1175345,"CA","Wastewater","Receiving Collection",28008,33435,,,28008,33435,0,0,0,0,0,0,,,,,"Y",""
"06006009002",3522480,"CA","Wastewater","Receiving Collection",29053,29053,,,29053,29053,0,0,0,1,0,29053,0,1,0,0,"Y",""
"06001069001",1175228,"CA","Wastewater","Receiving Collection",676,743,,,676,743,0,0,1,1,676,743,,,,,"","Y"
"06003037001",1175402,"CA","Wastewater","Receiving Collection",86400,87300,,,86400,87300,0,0,1,1,86400,87300,0.1,0.1,8640,8640,"","Y"
"06005113001",1175644,"CA","Wastewater","Receiving Collection",1524,1524,53,53,1524,1524,53,53,1,1,1524,1524,1,1,1524,1524,"","Y"
"06005114001",1175645,"CA","Wastewater","Receiving Collection",109,127,,,109,127,0,0,1,1,109,127,1,1,109,109,"","Y"
"06006004001",1175857,"CA","Wastewater","Receiving Collection",33011,37007,39174,39174,33011,37007,39174,39174,1,1,33011,37007,1,1,33011,33011,"","Y"
"06009058001",1176089,"CA","Wastewater","Receiving Collection",557,557,1058,1058,557,557,1058,1058,1,1,557,557,1,1,557,557,"","Y"
"06001001001",1175167,"CA","Wastewater","Receiving Collection",889,889,988,988,889,889,988,988,1,1,889,889,1,1,889,889,"","Y"
"06002052001",1175310,"CA","Wastewater","Receiving Collection",126491,132138,,,126491,132138,0,0,0,0,0,0,,,,,"Y",""
"06002009001",1175270,"CA","Wastewater","Receiving Collection",1890,2070,,,1890,2070,0,0,0,0,0,0,,,,,"Y",""
"06002071001",1175331,"CA","Wastewater","Receiving Collection",51332,54000,,,51332,54000,0,0,1,1,51332,54000,0.24,0.24,12320,12320,"","Y"
"06003003001",1175374,"CA","Wastewater","Receiving Collection",0,0,1000,1000,0,0,1000,1000,1,1,0,0,1,1,0,0,"","Y"
"06003058001",1175426,"CA","Wastewater","Receiving Collection",720,720,,,720,720,0,0,1,1,720,720,,,,,"","Y"
"06003070001",1175438,"CA","Wastewater","Receiving Collection",7799,7799,,,7799,7799,0,0,1,1,7799,7799,1,1,7799,7799,"","Y"
"06004011010",1175498,"CA","Wastewater","Receiving Collection",952,1019,106,106,952,1019,106,106,1,1,952,1019,1,1,952,952,"","Y"
"06005011001",1175532,"CA","Wastewater","Receiving Collection",82778,82778,2117,2117,82778,82778,2117,2117,1,1,82778,82778,0.1,0.1,8278,8278,"","Y"
"06005025001",1175546,"CA","Wastewater","Receiving Collection",315000,393597,1058,1058,335503,416699,2590,2590,1,1,335503,416699,,,,,"Y","Y"
"06005025003",1175547,"CA","Wastewater","Receiving Collection",75,75,1532,1532,75,75,1532,1532,0,0,0,0,,,,,"Y",""
"06005097001",1175617,"CA","Wastewater","Receiving Collection",1168,1440,529,529,1168,1440,529,529,1,1,1168,1440,1,1,1168,1168,"","Y"
"06003081001",1175445,"CA","Wastewater","Receiving Collection",34200,45900,,,62019,74458,0,0,1,1,62019,74458,,,,,"Y","Y"
"06004001001",1175456,"CA","Wastewater","Receiving Collection",180000,193500,1058,1058,180000,193500,1058,1058,0,0,0,0,,,,,"Y",""
"06004051001",427399,"CA","Wastewater","Receiving Collection",202,444,,,202,444,0,0,0,0,0,0,,,,,"Y",""
"06003010001",1175379,"CA","Wastewater","Receiving Collection",69220,90000,2879,2879,75026,95827,11558,11558,1,1,75026,95827,,,,,"Y","Y"
"06004012500",3531736,"CA","Wastewater","Receiving Collection",132618,132618,,,132618,132618,0,0,0,0,0,0,,,,,"Y",""
"06001014001",433503,"CA","Wastewater","Receiving Collection",630,618,,,630,618,0,0,1,1,630,618,,,,,"","Y"
"06001006001",1175172,"CA","Wastewater","Receiving Collection",16200,16200,,,16200,16200,0,0,0,0,0,0,,,,,"Y",""
"06003042001",1175409,"CA","Wastewater","Receiving Collection",1058,721,,,1058,721,0,0,1,1,1058,721,,,,,"","Y"
"06004008010",1175469,"CA","Wastewater","Receiving Collection",10638,11070,0,0,10638,11070,0,0,1,1,10638,11070,1,1,10638,10638,"","Y"
"06005023002",1175544,"CA","Wastewater","Receiving Collection",10247,13050,,,10247,13050,0,0,1,1,10247,13050,0.1,0.1,1025,1025,"","Y"
"06005121001",1175652,"CA","Wastewater","Receiving Collection",2806,4009,,,2987,4230,0,0,1,1,2987,4230,1,1,2987,2987,"Y","Y"
"06007013001",1175921,"CA","Wastewater","Receiving Collection",4991,4991,,,4991,4991,0,0,1,1,4991,4991,,,,,"","Y"
"06008018001",1175971,"CA","Wastewater","Receiving Collection",73169,73169,,,73169,73169,0,0,0,0,0,0,,,,,"Y",""
"06008036001",1175991,"CA","Wastewater","Receiving Collection",23586,25596,,,23586,25596,0,0,0,0,0,0,,,,,"Y",""
"06008068001",1176014,"CA","Wastewater","Receiving Collection",331491,342900,,,331491,342900,0,0,0,0,0,0,,,,,"Y",""
"06008073001",1176019,"CA","Wastewater","Receiving Collection",68047,71068,,,68047,71068,0,0,0,0,0,0,,,,,"Y",""
"06009005001",1176036,"CA","Wastewater","Receiving Collection",95367,108000,,,95367,108000,0,0,0,0,0,0,,,,,"Y",""
"06009049001",1176086,"CA","Wastewater","Receiving Collection",24300,24749,,,24300,24749,0,0,0,0,0,0,,,,,"Y",""
"06003016001",1175384,"CA","Wastewater","Receiving Collection",3456,3456,,,3456,3456,0,0,1,1,3456,3456,1,1,3456,3456,"","Y"
"06003028001",1175395,"CA","Wastewater","Receiving Collection",7743,7743,,,7743,7743,0,0,1,1,7743,7743,,,,,"","Y"
"06005047001",1175567,"CA","Wastewater","Receiving Collection",8010,6381,,,8010,6381,0,0,1,1,8010,6381,1,1,8010,8010,"","Y"
"06005082021",3489196,"CA","Wastewater","Receiving Collection",1080,2858,,,1080,2858,0,0,1,1,1080,2858,0.9,0.9,972,972,"","Y"
